imo,name,type,porto,berthing_time,lat,lon,waiting_time_hours,num_positions
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-17T09:12:00Z,-12.952059,-38.503841,453.81666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-17T12:09:00Z,-12.952073,-38.50386,456.76666666666665,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-17T15:15:00Z,-12.952064,-38.503845,459.8666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-17T19:13:00Z,-12.952168,-38.50386,463.8333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-17T23:13:00Z,-12.952258,-38.503841,467.8333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-18T12:11:00Z,-12.952097,-38.503872,480.8,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-18T15:41:00Z,-12.952085,-38.503857,484.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-18T19:12:00Z,-12.952165,-38.50386,487.81666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-18T22:11:00Z,-12.95219,-38.503891,490.8,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-19T01:13:00Z,-12.952153,-38.503819,493.8333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-19T03:42:00Z,-12.952084,-38.503815,496.31666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-19T09:42:00Z,-12.950996,-38.504318,502.31666666666666,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-20T00:12:00Z,-12.953036,-38.504147,516.8166666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-20T04:12:00Z,-12.952115,-38.503876,520.8166666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-20T11:09:00Z,-12.95213,-38.503868,527.7666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-20T14:07:00Z,-12.95212,-38.503845,530.7333333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-20T15:10:15Z,-12.952136666666666,-38.50388,531.7875,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-20T18:12:02Z,-12.952138,-38.503914,534.8172222222222,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-21T17:12:00Z,-12.946227,-38.512974,557.8166666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-21T21:41:00Z,-12.951282,-38.506798,562.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-22T00:39:07Z,-12.952115,-38.50383333333333,565.2686111111111,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-22T10:12:00Z,-12.952066,-38.503853,574.8166666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-22T14:12:00Z,-12.952073,-38.503872,578.8166666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-22T19:40:00Z,-12.952125,-38.50386,584.2833333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-22T22:42:00Z,-12.952217,-38.503887,587.3166666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-23T02:09:00Z,-12.952064,-38.503841,590.7666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-23T10:10:00Z,-12.952052,-38.503853,598.7833333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-23T16:43:00Z,-12.952131,-38.504173,605.3333333333334,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-23T23:41:00Z,-12.9521,-38.50388,612.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-24T02:11:00Z,-12.95213,-38.503807,614.8,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-24T10:13:00Z,-12.952071,-38.503868,622.8333333333334,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-24T13:11:00Z,-12.952084,-38.50386,625.8,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-24T18:13:00Z,-12.952113,-38.503857,630.8333333333334,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-25T00:44:00Z,-12.952093,-38.503792,637.35,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-25T03:40:00Z,-12.952164,-38.503864,640.2833333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-25T12:13:00Z,-12.952093,-38.503868,648.8333333333334,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-25T16:10:00Z,-12.95214,-38.50386,652.7833333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-25T18:39:00Z,-12.952125,-38.503853,655.2666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-25T21:39:00Z,-12.952124,-38.503887,658.2666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-26T00:42:00Z,-12.952118,-38.50378,661.3166666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-26T03:40:00Z,-12.95217,-38.503853,664.2833333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-26T15:42:00Z,-12.952117,-38.503876,676.3166666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-26T18:39:00Z,-12.952133,-38.503845,679.2666666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-26T21:12:35Z,-12.951358333333333,-38.50425333333333,681.8263888888889,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-27T00:10:00Z,-12.952115,-38.503807,684.7833333333333,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-27T09:42:00Z,-12.952075,-38.503838,694.3166666666667,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-27T12:44:00Z,-12.952075,-38.503849,697.35,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-27T15:43:00Z,-12.9521,-38.503868,700.3333333333334,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-27T20:08:00Z,-12.952191,-38.503963,704.75,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-28T00:14:00Z,-12.952085,-38.503841,708.85,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-28T02:41:00Z,-12.951988,-38.503849,711.3,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-28T10:11:00Z,-12.952093,-38.503853,718.8,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-28T14:47:00Z,-12.952093,-38.503845,,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-28T18:14:00Z,-12.952125,-38.503853,,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-28T21:13:00Z,-12.952138,-38.503819,,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-29T00:43:00Z,-12.952131,-38.503834,,1130
7812646,MARIA BETHANIA,Cargo,Salvador,2026-01-29T03:44:00Z,-12.952093,-38.50383,,1130
9507075,BULKER BEE 11,Cargo,Salvador,2026-01-28T21:14:00Z,-12.929234,-38.544075,,686
9969106,CMA CGM FIORDLAND,Cargo,Itajaí,2026-01-28T13:41:49Z,-26.90098,-48.663043333333334,,760
9961972,LOG IN EXPERIENCE,Cargo - Hazard D (Recognizable),Itajaí,2026-01-28T16:37:32Z,-26.89818,-48.66047666666667,,1074
9019640,RUNAWAY BAY,Cargo,Itajaí,2026-01-27T20:11:00Z,-26.897329,-48.670044,683.9666666666667,670
9690432,BRAM BUCCANEER,Cargo,Itajaí,2026-01-21T19:41:00Z,-26.928127,-48.603832,563.0636111111111,1269
9690432,BRAM BUCCANEER,Cargo,Itajaí,2026-01-22T13:10:00Z,-26.881769,-48.690544,580.5469444444444,1269
